ONS_ID,measure,value,Name,Name_FR
922,transit_count1000,0,Fitzroy, 
29,transit_count1000,0,Constance Bay,Baie Constance
916,transit_count1000,15.439429928741092,Cumberland, 
67,transit_count1000,6.102635228848821,Munster - Ashton, 
85,transit_count1000,0,Marlborough, 
30,transit_count1000,0,Corkery, 
930,transit_count1000,0,Kinburn, 
70,transit_count1000,3.8095238095238093,North Gower - Kars, 
64,transit_count1000,7.899067471201317,Manotick, 
81,transit_count1000,0.746268656716418,Osgoode - Vernon, 
66,transit_count1000,2.2966507177033493,Metcalfe, 
918,transit_count1000,10.126582278481013,Edwards - Carlsbad Springs, 
925,transit_count1000,2.33739837398374,Greely, 
955,transit_count1000,7.086614173228346,Vars, 
936,transit_count1000,24.36670687575392,Navan - Sarsfield, 
35,transit_count1000,0.6779661016949153,Dunrobin, 
911,transit_count1000,2.2539444027047333,Carp, 
901,transit_count1000,4.125950054288817,Bayshore - Belltown, 
926,transit_count1000,126.38036809815951,Greenbelt,Ceinture de Verdure
86,transit_count1000,6.030969845150775,Pineview, 
907,transit_count1000,6.461830852074755,Brookside - Briarbrook - Morgan's Grant, 
937,transit_count1000,5.378683013644453,Old Barrhaven East,Old Barrhaven Est
921,transit_count1000,6.868918145392101,Findlay Creek, 
941,transit_count1000,6.185567010309278,Parkwood Hills - Stewart Farm, 
920,transit_count1000,8.138297872340425,Fallingbrook, 
909,transit_count1000,8.388520971302428,Cardinal Creek, 
947,transit_count1000,7.431874483897605,Riverview, 
935,transit_count1000,6.862044317369549,Manor Park, 
914,transit_count1000,4.7420965058236275,Chapman Mills, 
0,transit_countsqkm,2.0375402216660707,Ottawa,Ottawa
938,transit_countsqkm,21.75497369675903,Old Barrhaven West,Old Barrhaven Ouest
3,transit_countsqkm,29.569310532659603,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
902,transit_countsqkm,16.906231512815708,Beaverbrook, 
6,transit_countsqkm,11.624449725375655,Bells Corners East,Bells Corners Est
7,transit_countsqkm,30.641283521752946,Bells Corners West,Bells Corners Ouest
903,transit_countsqkm,22.718818086107493,Billings Bridge - Alta Vista, 
52,transit_countsqkm,10.315764130204462,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
905,transit_countsqkm,24.396471840948795,Borden Farm - Fisher Glen, 
11,transit_countsqkm,21.6224319941635,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
12,transit_countsqkm,15.243675442555924,Briar Green - Leslie Park,Briar Green - Parc Leslie
16,transit_countsqkm,14.999925682399459,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
18,transit_countsqkm,34.64091280093578,Carlington, 
931,transit_countsqkm,31.833694480620775,Laurentian, 
910,transit_countsqkm,28.92912037364771,Carlingwood West - Glabar Park - McKellar Heights, 
912,transit_countsqkm,19.513407690685067,Carson Grove - Carson Meadows, 
23,transit_countsqkm,23.619314891075923,Centrepointe, 
24,transit_countsqkm,28.36095753837531,Centretown,Centre-Ville
913,transit_countsqkm,18.996910173140325,Chapel Hill North, 
950,transit_countsqkm,24.34294560964972,Skyline - Fisher Heights, 
28,transit_countsqkm,17.712799739533093,Civic Hospital-Central Park,Hôpital Civique - Parc Central
31,transit_countsqkm,18.473410078306532,Cityview - Crestview - Meadowlands, 
38,transit_countsqkm,16.000459215386442,Emerald Woods - Sawmill Creek, 
923,transit_countsqkm,22.016047514646264,Glebe - Dows Lake,Glebe – Lac Dows
45,transit_countsqkm,27.60517359269108,Greenboro East,Greenboro Est
46,transit_countsqkm,31.09943774134362,Hawthorne Meadows - Sheffield Glen, 
47,transit_countsqkm,27.825738924609524,Hintonburg - Mechanicsville, 
48,transit_countsqkm,4.247822352890524,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
49,transit_countsqkm,21.606116548410537,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
54,transit_countsqkm,26.9116889706306,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
55,transit_countsqkm,23.19605471295178,Island Park - Wellington Village,Island Park - Village Wellington
929,transit_countsqkm,19.02844556129121,Katimavik - Hazeldean, 
932,transit_countsqkm,21.245083282988883,Ledbury - Heron Gate - Ridgemont, 
933,transit_countsqkm,18.818319692792954,Lindenlea - New Edinburgh, 
934,transit_countsqkm,46.670877506646164,Lowertown,Basse-ville
939,transit_countsqkm,25.703584013967426,Orléans Village - Chateauneuf, 
940,transit_countsqkm,24.758642229029363,Overbrook - McArthur, 
87,transit_countsqkm,19.839734354899385,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood
88,transit_countsqkm,23.916735676323803,Qualicum - Redwood Park,Qualicum - Parc Redwood
943,transit_countsqkm,29.970294043949522,Queenswood Heights, 
90,transit_countsqkm,18.01663641793523,Riverside Park,Parc Riverside
949,transit_countsqkm,33.21462020577606,Sandy Hill,Côte-de-Sable
100,transit_countsqkm,19.06822047408732,Trend-Arlington, 
97,transit_countsqkm,22.37976412700081,South Keys - Greenboro West,South Keys - Greenboro Ouest
99,transit_countsqkm,18.70969942437552,Tanglewood, 
954,transit_countsqkm,42.820264950314254,Vanier South,Vanier Sud
957,transit_countsqkm,39.766715252500504,West Centretown,Centre-Ville Ouest
958,transit_countsqkm,29.041242881304004,Westboro, 
106,transit_countsqkm,28.191901796895625,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
108,transit_countsqkm,18.605578314815446,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
948,transit_countsqkm,9.789850386317777,Rockcliffe Park,Parc Rockcliffe
956,transit_countsqkm,8.020050125313283,Wateridge Village,Village des Riverains
953,transit_countsqkm,35.81609037190608,Vanier North,Vanier Nord
915,transit_countsqkm,22.398837063366543,Convent Glen - Orléans Woods, 
50,transit_countsqkm,20.873830888386006,Hunt Club Park,Parc Hunt Club
917,transit_countsqkm,17.64477660028899,East Industrial,Industriel-Est
919,transit_countsqkm,20.731807750588676,Elmvale - Canterbury, 
65,transit_countsqkm,11.23977699728763,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
93,transit_countsqkm,13.619083250588673,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
76,transit_countsqkm,8.419422254772059,Chatelaine Village,Village Chatelaine
924,transit_countsqkm,21.186150032340592,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
928,transit_countsqkm,8.512742859571587,Kanata Lakes - Arcardia, 
927,transit_countsqkm,12.834669770418593,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
13,transit_countsqkm,17.35801534768989,Bridlewood - Emerald Meadows, 
942,transit_countsqkm,17.682374500970283,Portobello South, 
75,transit_countsqkm,7.524347473922108,Chapel Hill South,Chapel Hill Sud
904,transit_countsqkm,19.96919211256146,Blackburn Hamlet, 
945,transit_countsqkm,11.893886999454402,Rideau Crest - Davidson Heights, 
946,transit_countsqkm,2.6978226310101867,Riverside South - Leitrim,Riverside Sud - Leitrim
32,transit_countsqkm,8.521164953908311,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview
906,transit_countsqkm,27.451724794211685,Britannia Village, 
908,transit_countsqkm,31.351445111943416,Byward Market,Marché By
83,transit_countsqkm,23.545814773252502,Old Ottawa South,Vieil Ottawa-Sud
82,transit_countsqkm,22.70243438541541,Old Ottawa East,Vieil Ottawa-Est
17,transit_countsqkm,10.966707730370537,Carleton University,Université Carleton
5,transit_countsqkm,22.544830158048562,Beechwood Cemetery,Cimetière Beechwood
60,transit_countsqkm,27.58215165448244,Lebreton Development,Développement Lebreton
71,transit_countsqkm,24.39439523352252,Notre-Dame Cemetery,Cimetière Notre-Dame
77,transit_countsqkm,47.58223926760991,Orléans Industrial,Orléans Industriel
51,transit_countsqkm,17.479118145454027,Hunt Club South Industrial,Hunt Club Sud Industriel
951,transit_countsqkm,7.099725912714565,Stittsville, 
952,transit_countsqkm,4.956269990065239,Stonebridge - Half Moon Bay - Heart's Desire, 
944,transit_countsqkm,0.5271554186827904,Richmond, 
922,transit_countsqkm,0,Fitzroy, 
29,transit_countsqkm,0,Constance Bay,Baie Constance
916,transit_countsqkm,1.1927485365637434,Cumberland, 
67,transit_countsqkm,0.16147170336621716,Munster - Ashton, 
85,transit_countsqkm,0,Marlborough, 
30,transit_countsqkm,0,Corkery, 
930,transit_countsqkm,0,Kinburn, 
70,transit_countsqkm,0.13751406518783166,North Gower - Kars, 
64,transit_countsqkm,1.2299163222740392,Manotick, 
81,transit_countsqkm,0.029436374532277813,Osgoode - Vernon, 
66,transit_countsqkm,0.08579119985357272,Metcalfe, 
918,transit_countsqkm,0.21586202293769644,Edwards - Carlsbad Springs, 
925,transit_countsqkm,0.33088324357033677,Greely, 
955,transit_countsqkm,0.23349048571755943,Vars, 
936,transit_countsqkm,0.9085254121268267,Navan - Sarsfield, 
35,transit_countsqkm,0.031535424814109744,Dunrobin, 
911,transit_countsqkm,0.08383965470188831,Carp, 
901,transit_countsqkm,23.632834036416053,Bayshore - Belltown, 
926,transit_countsqkm,1.2410968008138115,Greenbelt,Ceinture de Verdure
86,transit_countsqkm,20.35746770239469,Pineview, 
907,transit_countsqkm,10.802766857644682,Brookside - Briarbrook - Morgan's Grant, 
937,transit_countsqkm,22.072447985410058,Old Barrhaven East,Old Barrhaven Est
921,transit_countsqkm,6.17000816052272,Findlay Creek, 
941,transit_countsqkm,64.81859057046368,Parkwood Hills - Stewart Farm, 
920,transit_countsqkm,26.821438925674776,Fallingbrook, 
909,transit_countsqkm,9.976086025954718,Cardinal Creek, 
947,transit_countsqkm,24.919533028108187,Riverview, 
935,transit_countsqkm,25.76766158471119,Manor Park, 
914,transit_countsqkm,15.690627006613555,Chapman Mills, 
